,BlockID,MaxCurrentRate,Latitude,Longitude,Average.Duration.of.Paid.Parkers.in.Hours,Unpaid.Vehicles,Expired.Vehicles,Exempt.Vehicles,Spaces.Occupied,Survey.Count,Receipt.Transactions,Mobile.Transactions,StreetDirection,StreetSide,BlockDescription,BlockStartNumber,BlockEndNumber,TerminalLocationAddress,TerminalID,Area,Zone,ID,X,Y,MegaCluster_Flag,Tickets,Cars
120,B222416,4,41.89665613,-87.63180189,1.197,11,1,1,87,81,2252,2940,W,N, 108 - 120 W CHICAGO AVE ,108,120,112 W CHICAGO AVE,222416,222,4,120,447590.9767,4638495.144,1,0.148148148,1.074074074
121,B222419,4,41.89662069,-87.63203256,1.181,7,1,5,43,81,1153,903,W,S, 131 - 145 W CHICAGO AVE ,131,145,137 W CHICAGO AVE,222419,222,4,121,447571.8132,4638491.35,1,0.098765432,0.530864198
122,B222420,4,41.8986007,-87.62823455,1.215,20,4,2,140,228,2513,3291,N,E, 853 - 855 N STATE ST ,853,855,855 N STATE ST,222420,222,4,122,447888.4758,4638708.872,1,0.105263158,0.614035088
123,B223401,4,41.89801075,-87.6268968,1.357,41,24,21,518,231,8279,10011,N,W, 836 - 848 N WABASH AVE ,836,848,842 N WABASH AVE,223401,223,4,123,447998.9629,4638642.559,1,0.281385281,2.242424242
124,B223402,4,41.89754956,-87.62643948,1.332,41,9,15,367,242,4972,9373,E,N, 40 - 48 E PEARSON ST ,40,48,44 E PEARSON ST,223402,223,4,124,448036.5238,4638591.078,1,0.20661157,1.516528926
125,B223403,4,41.89751998,-87.62655467,1.303,34,12,14,484,239,7826,8785,E,S, 41 - 51 E PEARSON ST ,41,51,45 E PEARSON ST,223403,223,4,125,448026.9447,4638587.863,1,0.192468619,2.025104603
126,B223405,4,41.89752351,-87.62556833,1.234,27,14,13,450,235,9193,8316,E,S, 103 - 111 E PEARSON ST ,103,111,107 E PEARSON ST,223405,223,4,126,448108.7654,4638587.658,1,0.174468085,1.914893617
127,B223406,4,41.89834565,-87.62585543,1.319,75,37,19,757,235,11756,12380,E,S, 67 - 99 E CHESTNUT ST ,67,99,75 E CHESTNUT ST,223406,223,4,127,448085.6161,4638679.112,1,0.476595745,3.221276596
128,B223407,4,41.89871599,-87.62691423,1.346,57,19,40,666,235,9455,14451,N,E, 861 - 875 N WABASH AVE ,861,875,869 N WABASH AVE,223407,223,4,128,447998.0892,4638720.871,1,0.323404255,2.834042553
129,B223408,4,41.89783755,-87.62610555,1.343,25,9,8,289,231,5147,5161,N,E, 837 - 849 N RUSH ST ,837,849,845 N RUSH ST,223408,223,4,129,448064.457,4638622.85,1,0.147186147,1.251082251
130,B223409,4,41.89755256,-87.62550741,1.221,41,17,11,438,237,7920,8404,E,N, 102 - 110 E PEARSON ST ,102,110,106 E PEARSON ST,223409,223,4,130,448113.8423,4638590.847,1,0.244725738,1.848101266
131,B223411,4,41.89692666,-87.62684181,1.166,54,18,4,447,228,8760,9995,N,E, 803 - 821 N WABASH AVE ,803,821,811 N WABASH AVE,223411,223,4,131,448002.6449,4638522.162,1,0.315789474,1.960526316
132,B224401,4,41.89671553,-87.62615584,1.178,15,3,4,258,57,11051,12968,E,N, 46 - 62 E CHICAGO AVE ,46,62,52 E CHICAGO AVE,224401,224,4,132,448059.3762,4638498.305,1,0.315789474,4.526315789
133,B224402,4,41.89668246,-87.62638834,1.149,22,4,5,266,58,7916,11662,E,S, 35 - 49 E CHICAGO AVE ,35,49,45 E CHICAGO AVE,224402,224,4,133,448040.0631,4638494.775,1,0.448275862,4.586206897
134,B224403,4,41.89597582,-87.62551144,1.283,23,5,18,303,198,5755,6717,N,W, 736 - 744 N RUSH ST ,736,744,740 N RUSH ST,224403,224,4,134,448112.2317,4638415.787,1,0.141414141,1.53030303
135,B224404,4,41.89670754,-87.62709528,0.976,10,0,0,111,57,4892,3741,E,N, 20 - 28 E CHICAGO AVE ,20,28,24 E CHICAGO AVE,224404,224,4,135,447981.4413,4638497.988,1,0.175438596,1.947368421
136,B225401,4,41.89533443,-87.62684382,1.323,48,12,12,520,216,8296,12319,N,W, 706 - 718 N WABASH AVE ,706,718,712 N WABASH AVE,225401,225,4,136,448001.1866,4638345.382,1,0.277777778,2.407407407
137,B225402,4,41.89572975,-87.6262182,1.321,46,16,22,454,224,7690,9228,E,N, 44 - 62 E SUPERIOR ST ,44,62,56 E SUPERIOR ST,225402,225,4,137,448053.4045,4638388.894,1,0.276785714,2.026785714
138,B225403,4,41.89492015,-87.62644082,1.276,63,24,12,644,223,12182,12680,E,N, 48 - 64 E HURON ST ,48,64,56 E HURON ST,225403,225,4,138,448034.2811,4638299.141,1,0.390134529,2.887892377
139,B225404,4,41.89570145,-87.62616468,1.309,29,25,9,510,225,8012,9817,E,S, 43 - 53 E SUPERIOR ST ,43,53,49 E SUPERIOR ST,225404,225,4,139,448057.8212,4638385.72,1,0.24,2.266666667
140,B225405,4,41.8948917,-87.62633622,1.307,61,22,26,807,226,14276,15311,E,S, 49 - 65 E HURON ST ,49,65,59 E HURON ST,225405,225,4,140,448042.9351,4638295.919,1,0.367256637,3.57079646
141,B226401,4,41.894131,-87.62327246,1.195,215,63,53,2044,444,13569,13544,E,S, 135 - 169 E ERIE ST ,135,169,157 E ERIE ST,226401,226,4,141,448296.4736,4638209.61,1,0.626126126,4.603603604
142,B226403,4,41.89390489,-87.62679487,1.236,64,20,19,880,419,6724,8884,N,W, 630 - 656 N WABASH AVE ,630,656,630 N WABASH AVE,226403,226,4,142,448004.0877,4638186.634,1,0.200477327,2.100238663
143,B226404,4,41.89415896,-87.62337841,1.158,116,36,45,1162,437,8756,6258,E,N, 156 - 168 E ERIE ST ,156,168,164 E ERIE ST,226404,226,4,143,448287.7071,4638212.778,1,0.347826087,2.659038902
144,B226405,4,41.8943097,-87.62546651,1.334,161,55,84,1704,428,9604,11632,N,W, 660 - 668 N RUSH ST ,660,668,664 N RUSH ST,226405,226,4,144,448114.6102,4638230.775,1,0.504672897,3.981308411
145,B226406,4,41.89437808,-87.62677141,1.35,81,26,31,1228,420,6285,9586,N,E, 663 - 671 N WABASH AVE ,663,671,663 N WABASH AVE,226406,226,4,145,448006.4176,4638239.157,1,0.254761905,2.923809524
146,B226407,4,41.89411453,-87.62613572,1.307,74,29,64,923,432,4842,6500,E,N, 44 - 64 E ERIE ST ,44,64,62 E ERIE ST,226407,226,4,146,448058.9377,4638209.511,1,0.238425926,2.136574074
147,B227401,4,41.89259661,-87.62147069,1.294,93,22,7,810,173,14533,25574,E,N, 204 - 252 E OHIO ST ,204,252,230 E OHIO ST,227401,227,4,147,448444.7061,4638038.166,1,0.664739884,4.682080925
148,B228401,4,41.89255069,-87.62364462,1.174,36,25,11,597,343,5695,5995,E,N, 142 - 146 E OHIO ST ,142,146,144 E OHIO ST,228401,228,4,148,448264.3257,4638034.376,1,0.177842566,1.740524781
149,B228402,4,41.89252473,-87.62352929,1.243,176,74,22,2160,396,15600,15087,E,S, 141 - 157 E OHIO ST ,141,157,149 E OHIO ST,228402,228,4,149,448273.8722,4638031.424,1,0.631313131,5.454545455
150,B228403,4,41.89179845,-87.62165911,1.351,117,51,63,1312,384,2758,9813,E,N, 208 - 248 E GRAND AVE ,208,248,240 E GRAND AVE,228403,228,4,150,448428.4332,4637949.662,1,0.4375,3.416666667
151,B228405,4,41.89177549,-87.62129031,1.192,131,29,23,967,384,7292,9368,E,S, 213 - 245 E GRAND AVE ,213,245,243 E GRAND AVE,228405,228,4,151,448459.0098,4637946.891,1,0.416666667,2.518229167
152,B228408,4,41.89256017,-87.62181871,1.284,334,138,66,3756,392,26031,28817,E,S, 205 - 237 E OHIO ST ,205,237,233 E OHIO ST,228409,228,4,152,448415.8059,4638034.329,1,1.204081633,9.581632653
153,B229401,4,41.89044021,-87.62535989,1.276,45,10,15,434,167,6502,11789,N,W, 430 - 440 N RUSH ST ,430,440,436 N RUSH ST,229401,229,4,153,448120.3237,4637801.091,1,0.329341317,2.598802395
154,B229402,4,41.89010327,-87.6259996,1.368,64,29,22,912,172,13536,20068,E,N, 52 - 66 E HUBBARD ST ,52,66,58 E HUBBARD ST,229402,229,4,154,448066.9803,4637764.068,1,0.540697674,5.302325581
155,B229403,4,41.89007082,-87.62606531,1.368,42,18,23,480,168,6945,10467,E,S, 47 - 61 E HUBBARD ST ,47,61,51 E HUBBARD ST,229403,229,4,155,448061.5027,4637760.505,1,0.357142857,2.857142857
156,B229404,4,41.89012074,-87.6251138,1.323,53,19,30,538,171,7997,11458,E,N, 64 - 82 E HUBBARD ST ,64,82,74 E HUBBARD ST,229404,229,4,156,448140.4809,4637765.472,1,0.421052632,3.14619883
157,B230401,4,41.88921473,-87.63171405,1.286,83,24,3,723,242,6513,10882,W,N, 102 - 128 W KINZIE ST ,102,128,112 W KINZIE ST,230401,230,4,157,447592.1803,4637668.89,1,0.44214876,2.987603306
158,B230402,4,41.88974786,-87.6310958,1.312,30,3,2,234,211,2247,3415,N,W, 414 - 418 N CLARK ST ,414,418,414 N CLARK ST,230402,230,4,158,447643.9067,4637727.705,1,0.156398104,1.109004739
159,B230403,4,41.8892332,-87.62854502,1.389,51,10,7,443,230,4085,6837,W,S, 7 - 13 W KINZIE ST ,7,13,11 W KINZIE ST,230403,230,4,159,447855.1034,4637669.01,1,0.265217391,1.926086957
160,B230404,4,41.88927863,-87.62747884,1.377,40,16,23,535,179,7249,11675,E,N, 2 - 20 E KINZIE ST ,2,20,12 E KINZIE ST,230404,230,4,160,447943.5923,4637673.407,1,0.312849162,2.988826816
161,B230405,4,41.88924917,-87.6275526,1.369,57,11,22,522,175,6916,10654,E,S, 3 - 19 E KINZIE ST ,3,19,9 E KINZIE ST,230405,230,4,161,447937.4491,4637670.181,1,0.388571429,2.982857143
162,B230406,4,41.88917879,-87.6338464,1.285,66,31,6,674,238,5777,12007,W,N, 158 - 168 W KINZIE ST ,158,168,162 W KINZIE ST,230406,230,4,162,447415.2475,4637666.204,1,0.407563025,2.831932773
163,B230407,4,41.88865714,-87.63108037,1.297,21,8,6,182,237,1663,2648,N,W, 340 - 344 N CLARK ST ,340,344,342 N CLARK ST,230407,230,4,163,447644.2962,4637606.595,1,0.122362869,0.767932489
164,B230408,4,41.88924468,-87.63010204,1.372,43,14,4,497,234,3678,7364,W,N, 40 - 66 W KINZIE ST ,40,66,50 W KINZIE ST,230408,230,4,164,447725.9398,4637671.232,1,0.243589744,2.123931624
165,B230409,4,41.88978529,-87.63105489,1.308,82,24,9,855,235,7409,12386,N,E, 403 - 415 N CLARK ,403,415,411 N CLARK ST,230409,230,4,165,447647.3312,4637731.836,1,0.45106383,3.638297872
166,B230410,4,41.88876247,-87.63104282,1.339,58,20,22,526,243,4455,5844,N,E, 337 - 349 N CLARK ST ,337,349,339 N CLARK ST,230410,230,4,166,447647.4974,4637618.267,1,0.320987654,2.164609053
167,B230411,4,41.88836262,-87.62955889,1.359,32,7,57,272,228,2391,3011,N,W, 336 - 356 N DEARBORN ST ,336,356,338 N DEARBORN ST,230411,230,4,167,447770.2819,4637572.968,1,0.171052632,1.192982456
168,B230412,4,41.88921323,-87.63030991,1.391,64,29,3,669,244,4257,10587,W,S, 35 - 99 W KINZIE ST ,35,99,53 W KINZIE ST,230412,230,4,168,447708.6689,4637667.867,1,0.381147541,2.741803279
169,B231401,4,41.89006483,-87.62750499,1.369,36,9,8,380,163,5294,8558,E,S, 11 - 27 E HUBBARD ST ,11,27,13 E HUBBARD ST,231401,231,4,169,447942.0612,4637760.712,1,0.27607362,2.331288344
170,B231402,4,41.88980376,-87.62798242,1.319,38,13,4,465,229,5128,7918,N,E, 405 - 419 N STATE ST ,405,419,415 N STATE ST,231402,231,4,170,447902.2412,4637732.016,1,0.222707424,2.030567686
171,B231403,4,41.88979927,-87.62802064,1.351,47,25,2,680,236,5527,11370,N,W, 406 - 420 N STATE ST ,406,420,418 N STATE ST,231403,231,4,171,447899.0668,4637731.541,1,0.305084746,2.881355932
172,B231404,4,41.89004636,-87.62866504,1.357,63,20,5,662,215,7219,11430,W,S, 7 - 25 W HUBBARD ST ,7,25,23 W HUBBARD ST,231404,231,4,172,447845.8078,4637759.366,1,0.386046512,3.079069767
173,B231406,4,41.89085503,-87.63073169,1.368,47,13,5,640,236,5472,7973,W,N, 60 - 66 W ILLINOIS ,60,66,66 W ILLINOIS ST,231406,231,4,173,447675.0172,4637850.409,1,0.254237288,2.711864407
174,B231407,4,41.89087649,-87.62899362,1.402,63,15,4,753,163,11238,17298,W,N, 8 - 32 W ILLINOIS ST ,8,32,22 W ILLINOIS ST,231407,231,4,174,447819.2242,4637851.733,1,0.478527607,4.619631902
175,B231408,4,41.89007482,-87.62880854,1.355,45,18,4,467,220,4767,7413,W,N, 10 - 40 W HUBBARD ST ,10,40,10 W HUBBARD ST,231408,231,4,175,447833.9261,4637762.613,1,0.286363636,2.122727273
176,B231409,4,41.89005086,-87.63019122,1.168,10,2,1,54,198,2304,3440,W,N, 46 - 68 W HUBBARD ST ,46,68,72 W HUBBARD ST,231409,231,4,176,447719.1987,4637760.795,1,0.060606061,0.272727273
177,B231410,4,41.89035935,-87.631073,1.276,18,6,15,261,223,1912,2892,N,E, 431 - 443 N CLARK ST ,431,443,435 N CLARK ST,231410,231,4,177,447646.2976,4637795.583,1,0.107623318,1.170403587
178,B231411,4,41.89124288,-87.62966618,1.366,51,22,5,635,229,5730,8232,N,W, 502 - 512 N DEARBORN ST ,502,512,508 N DEARBORN ST,231411,231,4,178,447763.7275,4637892.822,1,0.318777293,2.772925764
179,B231412,4,41.89085503,-87.62852624,1.367,8,3,0,142,151,2815,3613,W,S, 3 - 11 W ILLINOIS ST ,3,11,15 W ILLINOIS ST,231412,231,4,179,447857.9804,4637849.066,1,0.072847682,0.940397351
180,B231413,4,41.89070727,-87.62805417,1.329,36,24,2,455,222,4390,6505,N,W, 442 - 446 N STATE ST ,442,446,444 N STATE ST,231413,231,4,180,447897.023,4637832.374,1,0.27027027,2.04954955
181,B231414,4,41.89058148,-87.62801193,1.286,26,15,2,401,226,5211,6930,N,E, 435 - 451 N STATE ST ,435,451,443 N STATE ST,231414,231,4,181,447900.425,4637818.382,1,0.181415929,1.774336283
182,B231415,4,41.89008929,-87.62772493,1.36,14,4,3,157,166,2409,3526,E,N, 6 - 8 E HUBBARD ST ,6,8,6 E HUBBARD ST,231415,231,4,182,447923.8347,4637763.562,1,0.108433735,0.945783133
183,B231416,4,41.89049313,-87.63111055,1.278,4,3,6,117,204,975,1288,N,W, 442 - 442 N CLARK ST ,442,442,442 N CLARK ST,231416,231,4,183,447643.2917,4637810.459,1,0.034313725,0.573529412
184,B232401,4,41.89249079,-87.62858525,1.212,21,4,0,235,148,7666,9122,W,N, 6 - 32 W OHIO ST ,6,32,20 W OHIO ST,232401,232,4,184,447854.4154,4638030.717,1,0.168918919,1.587837838
185,B232402,4,41.8924823,-87.63036959,1.316,26,13,4,298,148,8713,6864,W,N, 52 - 70 W OHIO ST ,52,70,58 W OHIO ST,232402,232,4,185,447706.3842,4638030.86,1,0.263513514,2.013513514
186,B232403,4,41.89275385,-87.62967154,1.252,16,9,21,242,149,5819,6724,N,E, 603 - 611 N DEARBORN ST ,603,611,607 N DEARBORN ST,232403,232,4,186,447764.5139,4638060.584,1,0.167785235,1.624161074
187,B232404,4,41.89245086,-87.62911968,1.271,63,15,2,466,151,8100,13078,W,S, 5 - 29 W OHIO ST ,5,29,29 W OHIO ST,232404,232,4,187,447810.048,4638026.608,1,0.516556291,3.086092715
188,B232405,4,41.89189829,-87.62968361,1.267,21,7,18,201,155,3994,4497,N,W, 540 - 550 N DEARBORN ST ,540,550,546 N DEARBORN ST,232405,232,4,188,447762.8155,4637965.601,1,0.180645161,1.296774194
189,B232406,4,41.89165619,-87.63017178,1.399,45,10,60,512,157,6010,9619,W,N, 50 - 70 W GRAND AVE ,50,70,64 W GRAND AVE,232406,232,4,189,447722.1204,4637939.018,1,0.350318471,3.261146497
190,B232407,4,41.89110311,-87.62962393,1.362,36,14,7,494,171,7134,11361,N,E, 505 - 509 N DEARBORN ST ,505,509,507 N DEARBORN ST,232407,232,4,190,447767.1186,4637877.278,1,0.292397661,2.888888889
191,B232408,4,41.89164222,-87.6291579,1.298,66,32,26,837,169,13810,18749,W,S, 15 - 41 W GRAND AVE ,15,41,23 W GRAND AVE,232408,232,4,191,447806.219,4637936.85,1,0.579881657,4.952662722
192,B232410,4,41.89162075,-87.63063245,1.388,3,3,2,94,151,1974,2578,W,S, 67 - 67 W GRAND ,67,67,67 W GRAND AVE,232410,232,4,192,447683.875,4637935.364,1,0.039735099,0.622516556
193,B232411,4,41.89166568,-87.62727901,1.169,29,14,8,429,152,8480,12473,E,S, 5 - 27 E GRAND AVE ,5,27,11 E GRAND AVE,232411,232,4,193,447962.108,4637938.314,1,0.282894737,2.822368421
194,B232412,4,41.89123689,-87.62807362,1.315,13,9,14,232,155,3694,5390,N,W, 502 - 512 N STATE ST ,502,512,508 N STATE ST,232412,232,4,194,447895.8399,4637891.188,1,0.141935484,1.496774194
195,B233401,4,41.89403766,-87.63031594,1.323,72,31,10,855,212,11249,15774,W,S, 45 - 75 W ERIE ST ,45,75,51 W ERIE ST,233401,233,4,195,447712.1035,4638203.515,1,0.485849057,4.033018868
196,B233402,4,41.893866,-87.62975201,1.292,10,6,1,166,196,2613,3281,N,W, 642 - 650 N DEARBORN ST ,642,650,648 N DEARBORN ST,233402,233,4,196,447758.7447,4638184.112,1,0.081632653,0.846938776
197,B233403,4,41.89406748,-87.63036067,1.314,24,7,1,256,212,3728,5134,W,N, 52 - 58 W ERIE ST ,52,58,56 W ERIE ST,233403,233,4,197,447708.4172,4638206.853,1,0.146226415,1.20754717
198,B234401,4,41.89405364,-87.62898557,1.34,96,28,6,861,206,12240,19157,W,S, 11 - 33 W ERIE ST ,11,33,21 W ERIE ST,234401,234,4,198,447822.4779,4638204.479,1,0.601941748,4.17961165
199,B234402,4,41.89435063,-87.62812257,1.254,20,6,4,317,195,5620,6412,N,E, 649 - 655 N STATE ST ,649,655,651 N STATE ST,234402,234,4,199,447894.3098,4638236.929,1,0.133333333,1.625641026
200,B234403,4,41.89407859,-87.62660511,1.312,45,13,14,503,201,8031,10990,E,S, 3 - 43 E ERIE ST ,3,43,5 E ERIE ST,234403,234,4,200,448019.9702,4638205.805,1,0.288557214,2.502487562
201,B234404,4,41.89410904,-87.62661248,1.33,32,6,5,260,203,4490,5293,E,N, 12 - 42 E ERIE ST ,12,42,40 E ERIE ST,234404,234,4,201,448019.3835,4638209.19,1,0.187192118,1.280788177
202,B234405,4,41.89489369,-87.62861744,1.087,61,17,3,569,201,10464,16780,W,N, 6 - 30 W HURON ST ,6,30,24 W HURON ST,234405,234,4,202,447853.6996,4638297.524,1,0.388059701,2.830845771
203,B234406,4,41.89538684,-87.62972318,1.238,10,6,1,113,196,2597,3521,N,E, 713 - 719 N DEARBORN ST ,713,719,717 N DEARBORN ST,234406,234,4,203,447762.3756,4638352.95,1,0.081632653,0.576530612
204,B234407,4,41.89408309,-87.62895137,1.326,61,11,5,586,199,7819,14506,W,N, 2 - 24 W ERIE ST ,2,24,22 W ERIE ST,234407,234,4,204,447825.339,4638207.728,1,0.361809045,2.944723618
205,B234408,4,41.89454879,-87.62816682,1.359,24,7,4,289,192,4264,6188,N,W, 660 - 678 N STATE ST ,660,678,676 N STATE ST,234408,234,4,205,447890.8001,4638258.957,1,0.161458333,1.505208333
206,B234409,4,41.89485276,-87.62949988,1.154,45,10,3,381,200,7452,11957,W,S, 9 - 37 W HURON ST ,9,37,33 W HURON ST,234409,234,4,206,447780.4641,4638293.517,1,0.275,1.905
207,B234410,4,41.89441552,-87.62971848,1.143,7,5,1,156,203,3256,3428,N,E, 659 - 667 N DEARBORN ST ,659,667,663 N DEARBORN ST,234410,234,4,207,447761.974,4638245.104,1,0.0591133,0.768472906
208,B234411,4,41.89387794,-87.62971111,1.283,29,14,11,395,197,7039,8128,N,E, 645 - 655 N DEARBORN ST ,645,655,651 N DEARBORN ST,234411,234,4,208,447762.1473,4638185.413,1,0.218274112,2.005076142
209,B234412,4,41.89439954,-87.62976006,1.23,69,17,2,529,219,7182,9106,N,W, 662 - 678 N DEARBORN ST ,662,678,666 N DEARBORN ST,234412,234,4,209,447758.5117,4638243.355,1,0.392694064,2.415525114
210,B234414,4,41.89484678,-87.63044804,1.284,38,11,2,254,215,3263,4283,W,S, 39 - 53 W HURON ST ,39,53,51 W HURON ST,234414,234,4,210,447701.8052,4638293.43,1,0.227906977,1.181395349
211,B234415,4,41.89530748,-87.62976073,1.279,18,6,0,189,211,4006,5186,N,W, 704 - 720 N DEARBORN ST ,704,720,710 N DEARBORN ST,234415,234,4,211,447759.196,4638344.162,1,0.113744076,0.895734597
212,B235401,4,41.89563149,-87.63050133,1.39,40,12,44,463,223,4982,8237,W,S, 51 - 73 W SUPERIOR ST ,51,73,59 W SUPERIOR ST,235401,235,4,212,447698.0248,4638380.587,1,0.233183857,2.076233184
213,B235402,4,41.89566037,-87.6304581,1.362,24,7,55,310,221,4034,4487,W,N, 46 - 66 W SUPERIOR ST ,46,66,56 W SUPERIOR ST,235402,235,4,213,447701.6344,4638383.767,1,0.140271493,1.402714932
214,B235403,4,41.8956983,-87.62848198,1.333,17,13,2,348,222,6796,8140,W,N, 2 - 14 W SUPERIOR ST ,2,14,6 W SUPERIOR ST,235403,235,4,214,447865.591,4638386.776,1,0.135135135,1.567567568
215,B235404,4,41.89565987,-87.62871601,1.312,79,22,28,796,224,6524,15809,W,S, 3 - 25 W SUPERIOR ST ,3,25,15 W SUPERIOR ST,235404,235,4,215,447846.1462,4638382.651,1,0.450892857,3.553571429
216,B235405,4,41.89518769,-87.62814604,1.282,28,14,2,280,211,4018,5960,N,E, 703 - 717 N STATE ST ,703,717,711 N STATE ST,235405,235,4,216,447893.0433,4638329.88,1,0.199052133,1.327014218
217,B235406,4,41.89490567,-87.62760155,1.357,23,11,12,369,202,6325,7836,E,N, 18 - 28 E HURON ST ,18,28,24 E HURON ST,235406,235,4,217,447937.9818,4638298.237,1,0.168316832,1.826732673
218,B235407,4,41.89487373,-87.62774706,1.316,15,6,9,223,205,3258,4279,E,S, 3 - 13 E HURON ST ,3,13,7 E HURON ST,235407,235,4,218,447925.8852,4638294.779,1,0.102439024,1.087804878
219,B235408,4,41.89606067,-87.62974262,1.289,26,7,38,208,203,3831,3497,N,E, 733 - 745 N DEARBORN ST ,733,745,739 N DEARBORN ST,235408,235,4,219,447761.3121,4638427.776,1,0.162561576,1.024630542
220,B235409,4,41.89623786,-87.62979023,1.22,18,5,9,142,210,2329,2205,N,W, 732 - 752 N DEARBORN ST ,732,752,750 N DEARBORN ST,235409,235,4,220,447757.5071,4638447.478,1,0.10952381,0.676190476
221,B235416,4,41.89568383,-87.62764648,1.334,12,4,8,298,221,4500,6334,E,S, 9 - 13 E SUPERIOR ST ,9,13,9 E SUPERIOR ST,235416,235,4,221,447934.8867,4638384.662,1,0.07239819,1.34841629
222,B235417,4,41.89605818,-87.62820706,1.316,3,2,2,113,215,1555,2361,N,W, 736 - 750 N STATE ST ,736,750,738 N STATE ST,235417,235,4,222,447888.6891,4638426.565,1,0.023255814,0.525581395
223,B235418,4,41.895294,-87.62818761,1.228,4,2,2,102,204,1632,2511,N,W, 712 - 714 N STATE ST ,712,714,712 N STATE ST,235418,235,4,223,447889.6813,4638341.708,1,0.029411765,0.5
224,B235419,4,41.89571477,-87.62744665,1.356,59,25,30,705,230,9328,15188,E,N, 8 - 30 E SUPERIOR ST ,8,30,20 E SUPERIOR ST,235419,235,4,224,447951.4884,4638387.976,1,0.365217391,3.065217391
225,B236401,4,41.89563192,-87.63331935,1.289,48,20,7,336,185,6970,10830,W,N, 148 - 164 W SUPERIOR ST ,148,164,152 W SUPERIOR ST,236401,236,4,225,447464.2609,4638382.356,1,0.367567568,1.816216216
226,B236402,4,41.89576319,-87.63279967,1.276,18,7,3,219,184,5742,7840,N,W, 730 - 738 N LA SALLE ST ,730,738,734 N LASALLE ST,236402,236,4,226,447507.4776,4638396.613,1,0.135869565,1.190217391
227,B236403,4,41.89614403,-87.63261594,1.329,18,5,0,151,179,5856,6140,N,E, 733 - 745 N LA SALLE ST ,733,745,743 N LASALLE ST,236403,236,4,227,447523.0304,4638438.784,1,0.12849162,0.843575419
228,B236404,4,41.89564739,-87.63208285,1.388,23,7,0,197,186,5299,6353,W,N, 106 - 146 W SUPERIOR ST ,106,146,112 W SUPERIOR ST,236404,236,4,228,447566.8454,4638383.318,1,0.161290323,1.059139785
229,B236405,4,41.89614453,-87.63124466,1.238,27,5,6,213,179,4408,6035,N,W, 728 - 744 N CLARK ST ,728,744,732 N CLARK ST,236405,236,4,229,447636.7822,4638438.002,1,0.17877095,1.189944134
230,B236406,4,41.895296,-87.63117224,1.285,21,4,1,128,178,2705,3905,N,E, 711 - 721 N CLARK ST ,711,721,717 N CLARK ST,236406,236,4,230,447642.0965,4638343.748,1,0.140449438,0.719101124
231,B236409,4,41.89562543,-87.63185754,1.412,40,22,1,533,187,14226,14701,W,S, 101 - 139 W SUPERIOR ST ,101,139,101 W SUPERIOR ST,236410,236,4,231,447585.5176,4638380.742,1,0.331550802,2.85026738
232,B236411,4,41.89542577,-87.63121784,1.338,9,4,1,95,175,2139,2350,N,W, 718 - 722 N CLARK ST ,718,722,718 N CLARK ST,236411,236,4,232,447638.4198,4638358.183,1,0.074285714,0.542857143
233,B236413,4,41.89481982,-87.63361037,1.475,40,17,2,383,189,5896,9337,W,N, 150 - 168 W HURON ST ,150,168,156 W HURON ST,236413,236,4,233,447439.4539,4638292.369,1,0.301587302,2.026455026
234,B236415,4,41.89535939,-87.6325918,1.392,15,4,0,85,173,3642,3199,N,E, 725 - 727 N LA SALLE ST ,725,727,725 N LASALLE ST,236415,236,4,234,447524.3905,4638351.653,1,0.10982659,0.49132948
235,B236416,4,41.89615651,-87.63120577,1.339,15,7,4,191,177,4242,5301,N,E, 737 - 747 N CLARK ST ,737,747,743 N CLARK ST,236416,236,4,235,447640.018,4638439.308,1,0.124293785,1.079096045
236,B236417,4,41.89480784,-87.6323618,1.361,15,5,4,180,176,2495,3210,W,S, 137 - 147 W HURON ST ,137,147,145 W HURON ST,236417,236,4,236,447543.0185,4638290.275,1,0.113636364,1.022727273
237,B237401,4,41.89402069,-87.63352253,1.441,34,7,6,225,184,3959,5115,W,N, 156 - 170 W ERIE ST ,156,170,156 W ERIE ST,237401,237,4,237,447446.0855,4638203.59,1,0.222826087,1.222826087
